time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,num_tokens,num_tensor_parallel_workers
0.07,0.094,0.09185714285714287,0.093,0.004921146926767165,0.044,0.045,0.04485000000000001,0.045,0.00035707142142714284,2.345,2.349,2.3473,2.347,0.0010049875621120535,0.123,0.126,0.1247,0.125,0.0008426149773176368,0.786,0.787,0.7864500000000001,0.786,0.0004974937185533104,0.051000000000000004,0.052000000000000005,0.05150000000000001,0.051500000000000004,0.0005000000000000004,4.0920000000000005,4.097,4.09515,4.095,0.0013883443376914914,0.263,0.264,0.26325000000000004,0.263,0.0004330127018922197,2.129,2.1350000000000002,2.1317500000000003,2.132,0.0016393596310755533,0.07200000000000001,0.073,0.07235,0.07200000000000001,0.00047696960070846663,32,32,4096,11008,32768,True,3744,1
0.069,0.093,0.09052380952380952,0.092,0.004846393333673113,0.044,0.045,0.0442,0.044,0.0004000000000000003,2.168,2.1710000000000003,2.1695,2.169,0.0009746794344809256,0.121,0.124,0.12254999999999998,0.123,0.0007399324293474377,0.789,0.791,0.7898999999999999,0.79,0.0004358898943540677,0.051000000000000004,0.052000000000000005,0.051050000000000005,0.051000000000000004,0.00021794494717703388,3.923,3.926,3.9243,3.924,0.0008426149773177355,0.258,0.258,0.258,0.258,0.0,2.1390000000000002,2.1430000000000002,2.1407499999999997,2.141,0.0010428326807306436,0.07100000000000001,0.07200000000000001,0.07120000000000001,0.07100000000000001,0.00040000000000000034,32,32,4096,11008,32768,True,3712,1
0.068,0.092,0.08995238095238096,0.091,0.004961530010526134,0.043000000000000003,0.044,0.043750000000000004,0.044,0.0004330127018922167,2.168,2.1710000000000003,2.1696,2.17,0.0007999999999999895,0.12,0.123,0.1212,0.121,0.0008124038404635968,0.789,0.791,0.7900499999999999,0.79,0.0004974937185533105,0.048,0.049,0.04875000000000001,0.049,0.0004330127018922197,3.922,3.927,3.92445,3.9250000000000003,0.0012835497652993856,0.255,0.256,0.25565000000000004,0.256,0.00047696960070847325,2.1390000000000002,2.1430000000000002,2.1413,2.141,0.001228820572744469,0.07,0.07100000000000001,0.07075000000000001,0.07100000000000001,0.0004330127018922198,32,32,4096,11008,32768,True,3680,1
0.068,0.091,0.08842857142857143,0.09,0.004634974994245264,0.043000000000000003,0.044,0.043100000000000006,0.043000000000000003,0.0002999999999999982,2.168,2.17,2.1690999999999994,2.169,0.0006999999999999229,0.11900000000000001,0.121,0.12015000000000002,0.12,0.0007921489758877387,0.79,0.791,0.7900999999999998,0.79,0.00030000000000000024,0.046,0.047,0.04615000000000001,0.046,0.00035707142142714273,3.923,3.926,3.924300000000001,3.924,0.0009539392014170244,0.253,0.253,0.253,0.253,0.0,2.136,2.142,2.13915,2.1390000000000002,0.0014239030865898295,0.07,0.07,0.07000000000000002,0.07,1.3877787807814457e-17,32,32,4096,11008,32768,True,3648,1
0.066,0.09,0.0877142857142857,0.089,0.004890640791035338,0.042,0.043000000000000003,0.04295000000000001,0.043000000000000003,0.00021794494717703385,2.166,2.169,2.1677,2.168,0.0006403124237432733,0.117,0.12,0.11895000000000003,0.11900000000000001,0.0009205976319760944,0.789,0.791,0.7900499999999999,0.79,0.0003840572873934308,0.045,0.046,0.045750000000000006,0.046,0.0004330127018922197,3.923,3.9250000000000003,3.923550000000001,3.9234999999999998,0.0005894913061275695,0.25,0.251,0.2508,0.251,0.00040000000000000034,2.1350000000000002,2.141,2.13725,2.137,0.0012196310917649807,0.07,0.07100000000000001,0.07050000000000001,0.07050000000000001,0.0005000000000000004,32,32,4096,11008,32768,True,3616,1
0.066,0.09,0.0877142857142857,0.089,0.0049100757160572325,0.042,0.042,0.04200000000000001,0.042,6.938893903907228e-18,2.153,2.1590000000000003,2.1554,2.156,0.0013564659966251106,0.12,0.122,0.12114999999999998,0.121,0.0007262919523166982,0.785,0.787,0.7859499999999999,0.786,0.00038405728739343076,0.045,0.046,0.04510000000000001,0.045,0.0003000000000000003,3.717,3.721,3.71905,3.719,0.0010234744745229686,0.251,0.252,0.25105000000000005,0.251,0.00021794494717703385,1.954,1.956,1.9553500000000004,1.955,0.000572276157112943,0.064,0.065,0.0645,0.0645,0.0005000000000000004,32,32,4096,11008,32768,True,3584,1
0.065,0.09,0.0871904761904762,0.088,0.005029617495813673,0.042,0.042,0.04200000000000001,0.042,6.938893903907228e-18,2.1630000000000003,2.168,2.16505,2.165,0.0013219304066402308,0.11800000000000001,0.121,0.12005000000000003,0.12,0.0007399324293474339,0.789,0.79,0.7891999999999999,0.789,0.00040000000000000034,0.045,0.045,0.045000000000000005,0.045,6.938893903907228e-18,3.733,3.736,3.734349999999999,3.734,0.0007921489758877482,0.248,0.249,0.24844999999999998,0.248,0.0004974937185533104,1.964,1.966,1.9650500000000004,1.965,0.0005894913061275743,0.063,0.065,0.06395,0.064,0.00038405728739343076,32,32,4096,11008,32768,True,3552,1
0.065,0.09,0.08685714285714285,0.088,0.004930813844596856,0.041,0.042,0.04155000000000001,0.042,0.0004974937185533104,2.1630000000000003,2.168,2.16545,2.166,0.0015321553446044286,0.117,0.12,0.11879999999999999,0.11900000000000001,0.0008717797887081308,0.789,0.79,0.7891999999999999,0.789,0.00040000000000000034,0.044,0.045,0.04410000000000001,0.044,0.0003000000000000003,3.733,3.736,3.7346000000000004,3.735,0.0008602325267042763,0.246,0.246,0.24600000000000008,0.246,8.326672684688674e-17,1.963,1.965,1.96435,1.964,0.0005722761571130177,0.061,0.063,0.06205000000000001,0.062,0.00038405728739343076,32,32,4096,11008,32768,True,3520,1
0.064,0.088,0.08619047619047618,0.08700000000000001,0.005029617495813672,0.041,0.042,0.04110000000000001,0.041,0.0003000000000000003,2.1630000000000003,2.1670000000000003,2.1648000000000005,2.165,0.001077032961426873,0.116,0.11800000000000001,0.11739999999999999,0.11750000000000001,0.0006633249580710806,0.788,0.79,0.7890499999999999,0.789,0.0005894913061275804,0.043000000000000003,0.044,0.04305000000000001,0.043000000000000003,0.00021794494717703236,3.731,3.736,3.7347,3.735,0.0012688577540450135,0.244,0.244,0.24399999999999994,0.244,5.551115123125783e-17,1.963,1.965,1.9641000000000002,1.964,0.0006244997998398511,0.062,0.063,0.06215,0.062,0.0003570714214271428,32,32,4096,11008,32768,True,3488,1
0.064,0.089,0.08604761904761904,0.08700000000000001,0.004990239907165362,0.041,0.041,0.04100000000000001,0.041,6.938893903907228e-18,2.1550000000000002,2.162,2.1597500000000003,2.16,0.001577181029558707,0.113,0.116,0.11495000000000002,0.115,0.00086458082328953,0.788,0.79,0.7888999999999999,0.789,0.0005385164807134509,0.042,0.042,0.04200000000000001,0.042,6.938893903907228e-18,3.715,3.722,3.7205999999999997,3.721,0.0014966629547096015,0.242,0.242,0.242,0.242,0.0,1.962,1.965,1.9635500000000001,1.9635,0.0007399324293474224,0.061,0.062,0.0615,0.0615,0.0005000000000000004,32,32,4096,11008,32768,True,3456,1
0.063,0.08600000000000001,0.08419047619047619,0.085,0.004767139979355174,0.04,0.041,0.04005000000000001,0.04,0.00021794494717703385,2.158,2.161,2.15935,2.1590000000000003,0.0009630680142129296,0.112,0.115,0.11379999999999998,0.114,0.0006782329983125274,0.788,0.789,0.78845,0.788,0.0004974937185533104,0.041,0.043000000000000003,0.04200000000000001,0.042,0.0003162277660168382,3.719,3.722,3.7201999999999997,3.72,0.0008717797887081915,0.24,0.241,0.24010000000000004,0.24,0.00030000000000000024,1.962,1.964,1.96295,1.963,0.00038405728739344307,0.059000000000000004,0.06,0.0591,0.059000000000000004,0.0002999999999999982,32,32,4096,11008,32768,True,3424,1
0.062,0.08700000000000001,0.08419047619047619,0.085,0.005020140840549888,0.04,0.04,0.04000000000000001,0.04,6.938893903907228e-18,2.158,2.161,2.1592,2.1590000000000003,0.0008124038404636048,0.111,0.113,0.11230000000000002,0.112,0.0005567764362830027,0.787,0.79,0.78845,0.788,0.0006689544080129832,0.041,0.042,0.041400000000000006,0.041,0.000489897948556636,3.718,3.721,3.7197500000000003,3.72,0.0008291561975889461,0.23800000000000002,0.23900000000000002,0.2380500000000001,0.23800000000000002,0.00021794494717703388,1.961,1.963,1.9620500000000003,1.962,0.0004974937185533187,0.057,0.058,0.05770000000000001,0.058,0.0004582575694955844,32,32,4096,11008,32768,True,3392,1
